n_sp,uni_range_summary,Class,mn_tmp,lwr_tmp,upr_tmp,mn_tmax,lwr_tmax,upr_tmax,mn_tmin,lwr_tmin,upr_tmin,mn_p,lwr_p,upr_p
1071,Testudo marginata,Reptilia,17.90467267,17.53551732,18.27382801,13.22244615,12.86328997,13.58160232,6.742461681,6.256157484,7.228765879,60.82642623,54.89561496,66.7572375
1072,Thamnodynastes pallidus,Reptilia,26.28145218,25.31669858,27.24620579,31.36364916,30.5105741,32.21672422,21.89566,20.96042778,22.83089222,162.2511042,132.7563009,191.7459075
1082,Thamnophis scaliger,Reptilia,15.65226947,15.16911961,16.13541932,21.35907473,20.79287798,21.92527149,3.12344306,2.701416649,3.545469472,15.96018683,14.5708218,17.34955187
1084,Thecadactylus rapicauda,Reptilia,26.20227555,25.69361567,26.71093543,30.00509475,29.46062295,30.54956655,20.45339101,19.81839754,21.08838447,106.828564,83.78379419,129.8733338
1086,Thrasops jacksonii,Reptilia,22.37652085,21.72650713,23.02653456,28.26288141,27.66722815,28.85853466,16.95824535,16.20756126,17.70892944,64.82335676,53.67974943,75.96696409
1089,Tiliqua gigas,Reptilia,26.34487532,25.86587755,26.82387308,31.24171604,30.71293524,31.77049683,22.68885135,22.08747369,23.29022901,268.792091,249.6331699,287.9510121
1090,Tiliqua scincoides,Reptilia,21.53919875,20.09251817,22.98587933,30.7873854,29.73495854,31.83981226,20.11945087,18.86641751,21.37248422,154.5673267,124.2899514,184.8447021
1091,Timon lepidus,Reptilia,15.16035429,14.74937529,15.5713333,12.42595011,11.87144284,12.98045738,4.660113963,4.012661775,5.30756615,115.111996,100.9700158,129.2539763
1095,Tracheloptychus madagascariensis,Reptilia,25.47189236,25.28684861,25.65693612,34.8957603,34.6351586,35.15636199,23.06433432,22.8605166,23.26815204,117.4651148,107.5368395,127.3933901
1096,Tracheloptychus petersi,Reptilia,25.9533675,25.61717178,26.28956322,35.13145146,34.73221138,35.53069154,23.80042354,23.45744883,24.14339826,128.0268208,121.9292819,134.1243598
1097,Trachemys dorbigni,Reptilia,19.05871242,18.72000822,19.39741662,30.73958054,30.35616749,31.12299358,19.46616274,19.2020652,19.73026029,119.978363,108.5928061,131.3639198
1098,Trachemys grayi,Reptilia,26.79933372,26.32869195,27.2699755,31.12367779,30.56342996,31.68392562,20.06259198,19.22712937,20.89805459,43.06510837,29.03886177,57.09135498
1100,Trachemys venusta,Reptilia,24.74161074,23.84672899,25.6364925,27.29144325,26.43000863,28.15287788,15.79437057,14.5180813,17.07065983,53.38771041,40.54438977,66.23103105
1105,Trachylepis homalocephala,Reptilia,16.98964635,16.77785147,17.20144123,26.10926938,25.67809648,26.54044227,15.80626819,15.53202945,16.08050693,28.73633666,24.25759266,33.21508066
1106,Trachylepis maculata,Reptilia,26.27094538,25.89606627,26.6458245,28.73520331,28.10361253,29.36679409,16.99795698,16.1845376,17.81137636,7.688049467,4.105609957,11.27048898
1107,Trachylepis homalocephala,Reptilia,16.80067148,16.56278117,17.03856179,27.4610637,26.9352091,27.98691831,15.21229741,14.98442309,15.44017173,21.37488237,18.95869372,23.79107102
1108,Trachylepis perrotetii,Reptilia,27.5822608,27.25465391,27.90986769,33.29274417,32.81287542,33.77261292,20.00917005,19.36092702,20.65741308,11.32852813,2.765966223,19.89109003
1109,Trachylepis quinquetaeniata,Reptilia,25.72007701,24.96172606,26.47842796,29.38830036,28.05160225,30.72499848,15.84869418,14.58307771,17.11431066,23.77239104,11.5336016,36.01118048
1115,Trapelus mutabilis,Reptilia,23.08373202,22.2994016,23.86806243,20.16666311,19.08809456,21.24523166,7.936148454,7.005262618,8.86703429,14.66481092,10.22841898,19.10120287
1116,Trapelus pallida,Reptilia,22.93317397,22.3334054,23.53294253,19.85747111,19.16499116,20.54995106,8.379418492,7.65210364,9.106733344,25.66040905,18.91900925,32.40180884
1117,Trapelus savignii,Reptilia,21.61021698,21.16048281,22.05995115,19.28455189,18.37073757,20.1983662,7.917099057,7.285065217,8.549132896,31.76061321,26.79586497,36.72536144
1122,Tribolonotus gracilis,Reptilia,26.60549044,26.43736003,26.77362085,30.83722368,30.63576489,31.03868247,22.84569779,22.68531105,23.00608454,295.2734309,278.5153952,312.0314666
1123,Tribolonotus novaeguineae,Reptilia,25.69573704,25.20977968,26.1816944,29.88616259,29.37196199,30.40036319,21.77002111,21.26336307,22.27667915,270.1187259,256.5125472,283.7249047
1124,Tribolonotus schmidti,Reptilia,25.03787191,24.85028696,25.22545686,29.15414022,28.97562469,29.33265574,21.86509451,21.67402664,22.05616238,350.2860798,348.8407269,351.7314327
1125,Trimeresurus purpureomaculatus,Reptilia,27.72200565,27.61010656,27.83390473,30.55856552,30.3569661,30.76016494,22.85328767,22.39477464,23.31180071,123.8347052,104.130285,143.5391254
1126,Trioceros cristatus,Reptilia,25.69713136,25.22688744,26.16737529,30.34507545,29.91212744,30.77802347,21.18731091,20.67030293,21.70431889,22.41382545,19.03917134,25.78847957
1128,Trioceros deremensis,Reptilia,23.50037721,23.40487788,23.59587654,29.85840164,29.7626743,29.95412898,20.6102459,20.51305097,20.70744083,73.00922131,67.82472903,78.19371359
1130,Trioceros ellioti,Reptilia,20.70641783,20.1571804,21.25565526,26.28451327,25.65387884,26.91514771,15.77853982,15.21854283,16.33853682,82.76272124,75.38052184,90.14492064
1133,Chamaeleo hoehnelii,Reptilia,16.80334669,16.12264938,17.48404399,23.59396802,22.91484552,24.27309053,9.803924419,9.220017418,10.38783142,49.98619186,47.76387333,52.20851039
1134,Chamaeleo bitaeniatus,Reptilia,18.99883,18.16832335,19.82933665,25.56696429,24.79273153,26.34119704,13.27455357,12.13952688,14.40958026,77.43303571,66.41888027,88.44719116
1135,Trioceros hoehnelii,Reptilia,17.89392333,16.8561432,18.93170347,24.9181652,23.80723876,26.02909164,11.95288743,10.93663514,12.96913971,45.98611111,43.42223443,48.54998779
1136,Trioceros jacksonii,Reptilia,19.76538531,18.95200388,20.57876674,24.24793406,23.39499485,25.10087328,13.42318006,12.54704945,14.29931067,124.9069272,108.4060867,141.4077676
1138,Trioceros melleri,Reptilia,23.81930188,23.32056194,24.31804181,29.73378906,29.30835471,30.15922342,21.00449219,20.42926128,21.57972309,165.3535156,147.1697393,183.537292
1140,Trioceros rudis,Reptilia,16.81197362,16.52349816,17.10044908,21.94008621,21.63098455,22.24918786,12.10646552,11.83219901,12.38073202,109.5193966,105.6295023,113.4092908
1142,Trioceros werneri,Reptilia,20.20305273,19.74830092,20.65780453,25.34715909,24.79996819,25.89435,16.70965909,16.20419733,17.21512085,213.1931818,204.5591752,221.8271885
1145,Tropicagama temporalis,Reptilia,28.12425936,28.0414378,28.20708092,32.6999386,32.44565003,32.95422717,25.36582548,25.2545042,25.47714676,401.306118,381.9169324,420.6953036
1146,Tropidodipsas sartorii,Reptilia,24.644387,23.91865552,25.37011848,26.97586315,26.22094657,27.73077974,15.29347594,14.28295298,16.3039989,57.97199143,47.38687982,68.55710303
1148,Tropidolaemus wagleri,Reptilia,27.25765228,26.98819671,27.52710785,30.21699125,29.97864757,30.45533493,23.03832879,22.70166624,23.37499133,163.5449006,145.8339856,181.2558156
1149,Tropidophorus baconi,Reptilia,25.65922345,25.28590752,26.03253938,29.15409483,28.82553573,29.48265393,21.27262931,20.85170693,21.69355169,226.7392241,218.2712957,235.2071526
1150,Tropiocolotes steudneri,Reptilia,24.05556342,23.52182543,24.58930141,21.98929139,21.20844875,22.77013403,9.57745519,8.762714424,10.39219596,5.511867089,3.599666634,7.424067543
1151,Tropiocolotes tripolitanus,Reptilia,27.78133628,26.93939945,28.6232731,27.8666831,26.59700647,29.13635973,13.83183993,12.8407641,14.82291576,2.388401255,1.205352538,3.571449972
1153,Tupinambis teguixin,Reptilia,26.86442379,26.14485786,27.58398972,31.88717825,31.18856184,32.58579466,22.18170287,21.51891314,22.8444926,128.1859465,103.2417021,153.130191
1156,Underwoodisaurus milii,Reptilia,17.88864986,17.5715919,18.20570782,31.09255626,30.40269155,31.78242097,16.8866154,16.43123251,17.34199829,45.73807824,35.80268994,55.67346654
1158,Uranoscodon superciliosus,Reptilia,27.72249237,27.36536523,28.07961951,31.82469605,31.28250424,32.36688786,23.00277356,22.62096593,23.38458119,210.4656155,184.7420809,236.1891501
1160,Uromastyx acanthinura,Reptilia,22.82979206,21.92605433,23.73352979,19.92687773,18.6666381,21.18711736,7.548010381,6.259955481,8.836065282,12.71864923,9.336107369,16.10119108
1161,Uromastyx aegyptia,Reptilia,24.61033465,23.96085216,25.25981714,21.33858519,20.62706377,22.05010662,9.424392682,8.671300717,10.17748465,11.55476516,8.73017875,14.37935158
1162,Uromastix microlepis,Reptilia,25.90660727,25.17862042,26.63459412,21.63636364,20.56570223,22.70702504,8.943181818,7.812605598,10.07375804,11.85227273,10.58497934,13.11956612
1163,Uromastyx geyri,Reptilia,27.28725278,26.50062731,28.07387824,25.02100694,24.07996619,25.9620477,10.26527778,9.35907474,11.17148082,1.258680556,0.946179129,1.571181982
1164,Uromastyx ocellata,Reptilia,29.04252167,28.48238764,29.60265569,28.51041667,27.6756323,29.34520103,16.2065275,15.00528913,17.40776587,2.396875,1.280792187,3.512957813
1165,Uromastyx ornata,Reptilia,22.49892833,22.22059223,22.77726443,18.7728425,18.54929923,18.99638577,7.097321667,6.746645832,7.447997501,3.06324405,2.803006782,3.323481318
1166,Uromastyx ornatus,Reptilia,22.24944909,22.08289518,22.416003,18.42531217,18.24465645,18.60596789,6.627204042,6.39061239,6.863795694,4.411525974,3.67204432,5.151007628
1167,Uromastyx philbyi,Reptilia,28.31507438,27.62667771,29.00347104,27.53945313,26.6523573,28.42654895,15.48789063,14.43777518,16.53800607,10.15234375,9.147346424,11.15734108
1168,Uromastyx princeps,Reptilia,27.74360254,27.57117712,27.91602796,30.30087302,30.09885795,30.50288808,18.58608476,18.37071629,18.80145324,1.650396825,1.38954226,1.911251391
1169,Uromastyx thomasi,Reptilia,27.87668429,27.76245996,27.99090862,27.61428714,27.48971584,27.73885845,17.26750143,16.80171184,17.73329101,9.808035714,9.385069924,10.2310015
1170,Uroplatus ebenaui,Reptilia,23.14796225,22.33510143,23.96082307,29.35687175,28.8033598,29.9103837,20.51976038,19.7928946,21.24662615,336.8743538,320.4061343,353.3425732
1171,Uroplatus fimbriatus,Reptilia,22.92622038,22.21310762,23.63933314,29.43813481,28.33369667,30.54257295,20.74465709,19.66668897,21.82262521,332.7797051,316.1716175,349.3877926
1172,Uroplatus giganteus,Reptilia,23.485937,23.05201741,23.91985659,30.01375,29.78250952,30.24499048,20.9675,20.58584935,21.34915065,290.46875,284.1094767,296.8280233
1173,Uroplatus lineatus,Reptilia,21.50587417,20.96759597,22.04415237,28.87145833,28.43728665,29.30563002,19.33316,18.70558908,19.96073092,302.6708333,294.6713833,310.6702834
1174,Uroplatus phantasticus,Reptilia,19.60347701,19.41138185,19.79557217,27.10325855,26.88234087,27.32417622,17.97767094,17.78004945,18.17529243,315.9123932,310.6623109,321.1624754
1175,Uroplatus sikorae,Reptilia,21.55701705,20.99835453,22.11567956,28.93665131,28.47658984,29.39671278,19.35232503,18.83782592,19.86682413,301.668782,286.2154569,317.1221071
1177,Varanus acanthurus,Reptilia,26.71845208,26.3164982,27.12040596,38.1051128,37.61180751,38.59841809,25.28018698,25.03376064,25.52661332,132.6248368,113.8671449,151.3825287
1178,Varanus albigularis,Reptilia,23.11759354,22.28829735,23.94688974,32.49874213,31.92969351,33.06779074,19.91603381,19.25837726,20.57369036,82.5310718,67.62564135,97.43650225
1179,Varanus exanthematicus,Reptilia,27.5850971,27.11266805,28.05752616,33.39500287,32.91430199,33.87570374,20.81250687,20.05976465,21.56524909,12.59768894,5.098192492,20.09718539
1180,Varanus prasinus,Reptilia,26.33551438,25.75116063,26.91986813,31.56432676,31.06959317,32.05906035,22.88366552,22.15200714,23.6153239,273.3493076,254.7910002,291.9076151
1181,Varanus doreanus,Reptilia,26.35239528,25.9025759,26.80221465,31.40293444,30.94860912,31.85725977,22.87915028,22.35873643,23.39956413,322.3535,303.6128308,341.0941692
1182,Varanus dumerilii,Reptilia,26.45899071,25.96914457,26.94883686,30.00253,29.405135,30.599925,21.82607143,21.41304871,22.23909415,210.3116071,168.8747135,251.7485008
1183,Varanus ocellatus,Reptilia,25.00336667,24.63669239,25.37004094,30.84537111,30.48493112,31.2058111,20.68703778,20.00763978,21.36643577,111.2708333,90.70641302,131.8352537
1184,Varanus indicus,Reptilia,26.9304583,26.47179956,27.38911704,31.37326376,30.97216577,31.77436175,23.96219869,23.42277537,24.50162201,291.985051,271.0560501,312.9140519
1185,Varanus jobiensis,Reptilia,24.79221793,23.89370978,25.69072608,29.82174517,29.01510435,30.628386,20.91581069,19.87971569,21.95190569,279.2386414,262.3622375,296.1150453
1186,Varanus mertensi,Reptilia,28.1688918,28.02419095,28.31359265,33.8334655,33.43295757,34.23397343,25.15027842,24.98658666,25.31397018,326.0981994,303.9901419,348.2062569
1187,Varanus niloticus,Reptilia,24.11198839,23.36646285,24.85751393,31.17174574,30.50775831,31.83573318,19.33728219,18.54222598,20.1323384,85.27952198,67.93058568,102.6284583
1188,Varanus panoptes,Reptilia,26.3790824,25.70855127,27.04961353,33.5558591,32.84148777,34.27023043,24.6419201,24.22488111,25.05895909,310.9972092,268.3672951,353.6271233
1189,Varanus rudicollis,Reptilia,26.35300938,25.97808865,26.7279301,29.38469688,29.00758878,29.76180497,21.80489406,21.42731402,22.18247411,200.0499572,162.9488934,237.151021
1190,Varanus salvadorii,Reptilia,26.45672375,26.10515852,26.80828898,31.00439,30.61215551,31.39662449,23.03936,22.53603157,23.54268843,262.69085,248.3121587,277.0695413
1191,Varanus salvator,Reptilia,27.85806703,27.68261728,28.03351679,30.4676277,30.2088108,30.72644459,23.42065353,23.05455773,23.78674932,157.4236024,139.117265,175.7299397
1192,Varanus storri,Reptilia,26.2811402,25.80625244,26.75602795,35.96611553,35.49910418,36.43312687,24.2039354,23.86627125,24.54159956,197.0044824,181.5796634,212.4293014
1193,Varanus timorensis,Reptilia,26.94041816,26.50637784,27.37445848,32.40448868,31.97589263,32.83308474,24.31194934,23.97892146,24.64497722,253.6221895,229.3041807,277.9401982
1203,Xenodermus javanicus,Reptilia,23.52940969,22.73798848,24.32083089,26.40449219,25.56059577,27.24838861,19.79023438,19.07045543,20.51001332,361.6464844,341.7393784,381.5535904
1204,Xenodon pulcher,Reptilia,22.19639,21.40883269,22.98394731,32.51034483,31.69079673,33.32989292,20.36357759,19.5550725,21.17208268,136.6012931,130.1000127,143.1025735
1205,Lystrophis semicinctus,Reptilia,19.87858473,18.89601941,20.86115004,33.01900361,32.27116594,33.76684128,19.20319101,18.30004827,20.10633374,116.0473373,102.3015204,129.7931542
1206,Xenopeltis unicolor,Reptilia,26.56896983,26.02767902,27.11026065,28.89631108,27.97179598,29.82082618,19.60922527,18.46918201,20.74926853,101.7144575,70.02460952,133.4043054
1208,Xenoxybelis argenteus,Reptilia,26.54101141,26.22573162,26.85629121,31.34404412,31.01790197,31.67018627,21.94544118,21.64631661,22.24456574,250.4551471,237.0130347,263.8972594
1212,Zamenis situla,Reptilia,15.96153098,15.35690056,16.56616139,11.08403938,10.30167918,11.86639959,4.408607675,3.571818492,5.245396857,90.01921285,80.67898714,99.35943855
1213,Elaphe situla,Reptilia,15.80660464,15.01632909,16.59688018,11.12885136,10.32392596,11.93377676,4.275637455,3.269362033,5.281912876,76.01597273,71.06197722,80.96996823
1217,Zonosaurus laticaudatus,Reptilia,26.37794259,25.86254385,26.89334132,32.79699071,32.3913167,33.20266473,23.0663217,22.64233431,23.49030908,357.9652634,332.3634823,383.5670445
1218,Zonosaurus maximus,Reptilia,24.25929375,24.22828182,24.29030568,32.31526375,32.16441718,32.46611032,22.20168125,22.00823511,22.39512739,257.009,235.2231268,278.7948732
1219,Zonosaurus ornatus,Reptilia,18.46299564,17.94622696,18.97976433,24.33349359,22.62415965,26.04282753,15.63525641,14.21313142,17.05738141,280.6185897,257.9518924,303.2852871
1220,Zonosaurus quadrilineatus,Reptilia,26.26048556,26.23398284,26.28698827,35.68390111,35.6134243,35.75437792,24.05290444,24.01818383,24.08762506,124.9059444,123.6832973,126.1285916
8,Acinonyx jubatus,Mammalia,22.34103752,21.64416841,23.03790664,30.76736694,29.91890686,31.61582701,17.35208273,16.53092198,18.17324349,81.86909534,71.52480663,92.21338404
16,Addax nasomaculatus,Mammalia,23.0014654,22.66210454,23.34082626,19.78302876,19.11562749,20.45043003,7.172764391,6.775730625,7.569798156,6.50152439,4.455859506,8.547189274
21,Aepyceros melampus,Mammalia,21.88516179,21.28360366,22.48671992,30.70103435,30.08442204,31.31764666,18.68587731,17.84482327,19.52693134,110.3444813,97.53296862,123.1559939
61,Ammotragus lervia,Mammalia,17.35516259,16.63527681,18.07504837,14.64347507,13.7501984,15.53675173,2.096473021,1.687420873,2.505525168,20.25119295,17.54096941,22.96141649
86,Antidorcas marsupialis,Mammalia,21.12439819,20.39544873,21.85334766,32.3544379,31.55818652,33.15068928,18.17244863,17.62391074,18.72098652,62.64197801,52.63120397,72.65275205
87,Antilope cervicapra,Mammalia,26.74165562,26.04199077,27.44132048,27.92647141,27.03036997,28.82257285,12.86641202,11.76364059,13.96918345,13.46046991,7.829522128,19.0914177
104,Atelerix albiventris,Mammalia,27.67591796,26.82428496,28.52755096,33.38705712,32.47224174,34.30187251,18.24287219,17.51758228,18.96816209,12.17913303,3.923001227,20.43526483
111,Axis axis,Mammalia,24.72137472,23.8099245,25.63282493,26.66914115,25.7598178,27.5784645,15.70102252,14.37519117,17.02685387,55.26969853,41.46513738,69.07425968
117,Bison bison,Mammalia,3.476927148,2.415750031,4.538104264,-8.38203125,-10.29969014,-6.46437236,-18.29921875,-19.902955,-16.6954825,27.7515625,25.31914865,30.18397635
143,Boselaphus tragocamelus,Mammalia,26.76269475,26.43167106,27.09371843,25.63340235,24.75232263,26.51448207,10.63966399,10.04861589,11.2307121,11.1150378,8.71313513,13.51694048
157,Bubalus bubalis,Mammalia,21.88521454,20.13293887,23.6374902,21.01364872,18.32323387,23.70406357,13.8363419,11.43276173,16.23992206,106.5341633,76.3603469,136.7079797
158,Bubalus arnee,Mammalia,26.06901175,25.64921058,26.48881292,26.50766075,25.78475016,27.23057134,16.45069225,15.10931547,17.79206903,48.6344785,35.84542285,61.42353415
175,Callithrix jacchus,Mammalia,23.67975542,23.02316013,24.33635071,30.30718022,29.80542301,30.80893743,21.10723289,20.57751468,21.63695111,148.5322292,128.4779051,168.5865534
182,Caluromys derbianus,Mammalia,25.79570704,25.21501096,26.37640311,29.34201046,28.71633742,29.9676835,20.09235016,19.36995381,20.81474651,87.18446951,63.2285858,111.1403532
186,Capra ibex,Mammalia,4.871154187,4.021159907,5.721148468,0.817975001,0.039904724,1.596045278,-5.342625,-6.030718473,-4.654531527,92.30425,84.97524754,99.63325246
187,Caracal caracal,Mammalia,20.5058585,19.29681974,21.71489727,27.61615757,25.92547584,29.30683929,15.74101859,14.47272199,17.00931519,37.37737501,26.08904793,48.66570208
190,Cavia porcellus,Mammalia,18.64044126,16.82664005,20.45424247,20.71427713,17.79852032,23.63003394,12.05963554,9.6366076,14.48266347,103.6033055,83.94421189,123.2623992
201,Cervus elaphus,Mammalia,8.664111881,8.056979435,9.271244327,3.997440618,3.010347523,4.984533713,-0.938049092,-1.811291739,-0.064806445,116.5819569,95.29854829,137.8653656
202,Cervus nippon,Mammalia,11.32642453,10.49066186,12.1621872,6.365041467,5.101119271,7.628963662,0.107652213,-1.24081927,1.456123696,81.2355489,70.37196767,92.09913013
226,Chinchilla lanigera,Mammalia,11.58751945,10.16297679,13.01206212,15.86128273,13.37593299,18.34663246,6.930965909,4.994621892,8.867309926,29.94602273,22.02812112,37.86392434
236,Choloepus didactylus,Mammalia,26.48468806,25.94439746,27.02497867,30.61884391,29.98356033,31.2541275,21.77271566,21.15799431,22.387437,201.7956857,180.8517681,222.7396032
254,Coendou prehensilis,Mammalia,25.19148726,24.08868249,26.29429204,29.76655923,28.17714004,31.35597841,20.19752856,18.87159568,21.52346144,127.267833,103.4162176,151.1194485
277,Cricetulus griseus,Mammalia,11.35625,11.35625,11.35625,1.4625,1.4625,1.4625,-10.14375,-10.14375,-10.14375,2.375,2.375,2.375
319,Cynomys ludovicianus,Mammalia,8.788116182,7.617153686,9.959078677,-0.119318182,-2.407113333,2.16847697,-11.31818182,-13.25680646,-9.379557172,21.05681818,16.92227559,25.19136077
328,Dama dama,Mammalia,9.953534449,9.512468546,10.39460035,5.03203921,3.882843861,6.181234558,0.015491038,-0.808392962,0.839375038,59.81928621,54.89977669,64.73879573
329,Damaliscus pygargus,Mammalia,17.66407684,17.27552863,18.05262505,26.52357178,25.83084777,27.21629579,16.49250238,16.12162431,16.86338045,49.9197913,35.70044881,64.13913379
332,Dasyprocta leporina,Mammalia,27.00308161,26.75438855,27.25177467,30.16309171,29.99946258,30.32672084,22.24851873,22.05437095,22.44266652,164.5629793,155.3099852,173.8159735
362,Echinops telfairi,Mammalia,25.15742651,24.62668358,25.68816944,34.05646516,33.43141365,34.68151666,22.74573548,22.16708166,23.32438929,154.4662454,138.5001108,170.43238
376,Elaphurus davidianus,Mammalia,13.22670677,12.61010789,13.84330566,6.903561839,6.168345614,7.638778063,-0.69546371,-1.983741352,0.592813933,48.91599452,38.24894544,59.58304359
436,Felis chaus,Mammalia,23.241574,22.41060238,24.07254562,21.60740406,20.16319404,23.05161408,10.59894505,9.506005389,11.69188472,78.11581646,62.31840087,93.91323205
504,Hippotragus equinus,Mammalia,27.64604964,26.74837853,28.54372075,34.60275084,33.86755035,35.33795133,18.68607834,18.27311367,19.09904301,28.52563333,12.87352292,44.17774374
505,Hippotragus niger,Mammalia,22.47242285,21.80782299,23.13702271,31.78847225,31.22344686,32.35349764,19.59889472,19.11297932,20.08481011,118.614575,105.8219009,131.4072491
510,Hydrochoerus hydrochaeris,Mammalia,22.0989235,21.23402687,22.96382013,30.49627144,29.85173887,31.14080401,19.9365769,19.42125028,20.45190352,181.3933878,163.0958402,199.6909354
522,Ictonyx libycus,Mammalia,22.97974125,22.17542083,23.78406167,20.44366375,19.24741575,21.63991175,8.19791675,6.874501424,9.521332076,12.5503475,7.657430592,17.44326441
544,Kobus ellipsiprymnus,Mammalia,23.37906954,22.53651058,24.22162849,31.40361956,30.70024175,32.10699737,18.35831133,17.5010595,19.21556316,79.42239203,63.24684748,95.59793658
545,Kobus leche,Mammalia,23.88046506,23.52621143,24.23471869,32.17386593,31.6595902,32.68814166,20.01650706,19.6215455,20.41146861,135.0757308,122.3564635,147.7949982
581,Lemur catta,Mammalia,22.19968439,21.53194153,22.86742726,30.48094325,29.37021332,31.59167318,19.56352111,18.7348683,20.39217391,212.8457704,191.1718191,234.5197216
582,Leopardus geoffroyi,Mammalia,17.58035403,16.37416629,18.78654178,30.57996815,29.33762674,31.82230956,17.24702264,16.03209692,18.46194836,97.76918927,87.90588222,107.6324963
590,Leptailurus serval,Mammalia,22.2585172,20.97055022,23.54648418,29.31468124,28.06662843,30.56273406,16.07311531,14.88066736,17.26556326,70.56702022,55.19073782,85.94330263
641,Macropus rufogriseus,Mammalia,16.12990607,15.16816164,17.0916505,26.74771381,25.71083994,27.78458767,15.75079469,14.64276603,16.85882336,98.86023514,88.71542913,109.0050412
642,Macropus rufus,Mammalia,21.96701207,21.10287709,22.83114705,36.15194458,35.4235815,36.88030765,21.40210439,20.52728928,22.2769195,48.95939025,38.8425995,59.076181
675,Meriones unguiculatus,Mammalia,4.547210917,3.543259625,5.551162209,-8.777819721,-10.53609229,-7.019547148,-18.79462644,-20.96145091,-16.62780198,11.02619485,3.440058819,18.61233089
678,Mesocricetus auratus,Mammalia,13.98360263,12.4141372,15.55306806,8.292721304,5.799364009,10.7860786,1.192546522,-0.669485131,3.054578175,41.50271739,35.45073528,47.55469951
686,Monodelphis domestica,Mammalia,25.46473532,25.13916416,25.79030648,33.65739679,33.19394599,34.12084759,22.34770642,22.05116121,22.64425164,125.0430046,110.6048726,139.4811365
690,Muntiacus reevesi,Mammalia,11.72366879,11.16099201,12.28634558,8.51704159,7.966449461,9.067633719,2.857375896,2.285710242,3.42904155,70.2765431,65.32081397,75.23227223
692,Mustela furo,Mammalia,15.73896469,14.9333755,16.54455387,15.1989233,13.95735327,16.44049333,9.721391378,8.626259863,10.81652289,134.8212964,121.3120259,148.330567
694,Mustela putorius,Mammalia,10.83258261,10.44224298,11.22292225,6.140605745,5.501990256,6.779221234,0.825672081,0.253955596,1.397388566,74.9908566,69.21647939,80.76523382
717,Octodon degus,Mammalia,14.60504401,13.93170767,15.27838035,27.6185429,26.67315906,28.56392673,13.29013452,12.51759542,14.06267362,2.496406571,1.609387288,3.383425853
732,Oryx dammah,Mammalia,22.89946765,22.54751359,23.25142171,20.03009191,19.28782266,20.77236116,7.477861515,6.855920494,8.099802536,7.642830882,3.731908788,11.55375298
733,Oryx gazella,Mammalia,21.4175,20.76595794,22.06904206,33.21455356,32.572336,33.85677113,18.08298312,17.45238096,18.71358528,51.94263963,42.28925302,61.59602624
736,Ovis gmelini,Mammalia,10.37115379,9.921081508,10.82122606,4.552053824,3.984019161,5.120088487,-0.616793266,-1.125293906,-0.108292626,69.41162748,64.41868748,74.40456748
737,Ovis vignei,Mammalia,12.55961118,10.34212789,14.77709447,5.738295455,3.133518695,8.343072214,-4.794659091,-7.4358402,-2.153477982,26.00227273,22.7545607,29.24998476
743,Pachyuromys duprasi,Mammalia,21.92907007,21.39296442,22.46517572,19.58305964,18.80714502,20.35897425,6.76128354,5.930926874,7.591640206,10.45544401,8.364913618,12.54597441
748,Panthera leo,Mammalia,23.70610348,22.77371167,24.63849529,32.02442666,31.18485256,32.86400076,18.04010498,17.35272499,18.72748497,60.63864168,46.90272261,74.37456075
749,Panthera onca,Mammalia,25.34183286,24.87668596,25.80697976,29.60810273,29.18282429,30.03338116,17.94048208,17.16172914,18.71923503,145.3331652,115.6786707,174.9876597
750,Panthera tigris,Mammalia,25.30594727,24.48506395,26.12683059,24.49531642,23.15156544,25.83906741,11.12335774,9.887553765,12.35916172,23.15695607,17.28679174,29.02712039
751,Panthera uncia,Mammalia,0.227465006,-0.63626719,1.091197201,-7.822306034,-8.943900568,-6.700711501,-19.57640086,-20.72932602,-18.4234757,12.38469828,8.410525399,16.35887115
771,Petaurus breviceps,Mammalia,16.66582082,16.06030294,17.2713387,26.55961176,26.02601805,27.09320547,16.62536276,15.926234,17.32449152,111.6067909,98.86420742,124.3493744
788,Phodopus campbelli,Mammalia,0.551574634,-0.091948796,1.195098063,-13.25776367,-14.37219441,-12.14333293,-24.84375,-25.87964816,-23.80785184,2.041992188,1.65408935,2.429895025
789,Phodopus roborovskii,Mammalia,5.27238804,4.462620123,6.082155956,-8.740408416,-9.706529976,-7.774286856,-20.20683787,-21.09830569,-19.31537006,1.417388614,-0.194180169,3.028957396
790,Phodopus sungorus,Mammalia,6.978453356,6.015499434,7.941407277,-3.285360738,-5.206772789,-1.363948688,-9.54727349,-11.93200823,-7.162538751,30.86870805,25.31811734,36.41929877
863,Potos flavus,Mammalia,23.61870685,22.61126543,24.62614828,27.70319687,26.7208599,28.68553385,18.08626295,17.07324288,19.09928302,135.7928134,112.9608062,158.6248206
867,Prionailurus bengalensis,Mammalia,23.44970699,21.85752763,25.04188636,23.24025784,20.4849013,25.99561437,12.71544287,10.08667855,15.34420719,19.8491379,9.281557047,30.41671875
868,Prionailurus javanensis,Mammalia,26.82470913,26.29336595,27.35605231,29.57969217,29.01827641,30.14110794,22.7876087,22.29451396,23.28070343,240.5978261,218.2478181,262.9478341
